toi,tid,tfopwg_disp,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim
2364.01,39414571,CP,4.0197555,0.0000041,-0.0000041,0
2365.01,344085117,FP,0.6597520,0.0000015,-0.0000015,0
2366.01,39218269,APC,17.1869882,0.0001376,-0.0001376,0
2367.01,441159680,PC,5.7498400,0.0000100,-0.0000100,0
2368.01,401125028,CP,5.1750108,0.0000040,-0.0000040,0
2369.01,220068921,PC,3.3637600,0.0006800,-0.0006800,0
237.01,305048087,CP,5.4361667,0.0000167,-0.0000167,0
2370.01,347357977,PC,12.6826724,0.0001138,-0.0001138,0
2371.01,432132155,PC,4.8984239,0.0000138,-0.0000138,0
2372.01,189620016,FP,1.1792344,0.0001304,-0.0001304,0
2373.01,332558858,CP,13.3368173,0.0000579,-0.0000579,0
2374.01,439366538,CP,4.3136200,0.0000100,-0.0000100,0
2375.01,164150537,PC,6.1600755,0.0000141,-0.0000141,0
2376.01,326522874,PC,3.1821969,0.0000110,-0.0000110,0
2377.01,146165619,APC,1.6766585,0.0000048,-0.0000048,0
2378.01,231063955,PC,3.4972769,0.0000035,-0.0000035,0
2379.01,201177276,CP,5.4693888,0.0000036,-0.0000036,0
238.01,9006668,CP,1.2730965,0.0000027,-0.0000027,0
2380.01,176220787,KP,5.2153618,0.0000027,-0.0000027,0
2381.01,39080923,PC,5.0451188,0.0000033,-0.0000033,0
2382.01,2760219,PC,4.6612025,0.0000061,-0.0000061,0
2383.01,20897611,APC,3.1353607,0.0000096,-0.0000096,0
2384.01,382602147,CP,2.1357026,0.0000009,-0.0000009,0
2385.01,231850364,PC,3.1581288,0.0000027,-0.0000027,0
2386.01,32487566,KP,2.7567395,0.0001044,-0.0001044,0
2387.01,237885040,APC,5.6601098,0.0001809,-0.0001809,0
2388.01,382625239,PC,1.3442724,0.0000123,-0.0000123,0
2389.01,89544985,PC,2.3372423,0.0000037,-0.0000037,0
239.01,9725627,KP,4.1567834,0.0000020,-0.0000020,0
2390.01,369965258,PC,2.1192866,0.0000043,-0.0000043,0
2391.01,299897516,PC,7.8369842,0.0000105,-0.0000105,0
2392.01,149349867,PC,5.9123675,0.0000147,-0.0000147,0
2392.02,149349867,PC,3.4072141,0.0000104,-0.0000104,0
2392.03,149349867,PC,9.1696498,0.0000845,-0.0000845,0
2393.01,231071138,PC,18.8418400,0.0000700,-0.0000700,0
2394.01,144297844,PC,3.4977868,0.0000190,-0.0000190,0
2395.01,144124187,PC,7.8686762,0.0000423,-0.0000423,0
2396.01,333734769,APC,1.5099302,0.0000050,-0.0000050,0
2397.01,306337838,PC,6.0032700,0.0000200,-0.0000200,0
2398.01,322807675,PC,19.4061437,0.0000313,-0.0000313,0
2399.01,219701535,PC,5.4681892,0.0000164,-0.0000164,0
240.01,101948569,PC,19.4723016,0.0000766,-0.0000766,0
2400.01,260849386,FP,1.0339000,0.0001200,-0.0001200,0
2401.01,11521555,PC,5.8681984,0.0000074,-0.0000074,0
2402.01,1525480,PC,5.5094951,0.0000170,-0.0000170,0
2403.01,293435336,KP,1.8098811,0.0000004,-0.0000004,0
2404.01,142087638,PC,20.3627410,0.0000539,-0.0000539,0
2404.02,142087638,FP,74.6068965,0.0004401,-0.0004401,0
2404.03,142087638,FP,74.6065192,0.0002822,-0.0002822,0
2405.01,231297123,PC,1.9792573,0.0000090,-0.0000090,0
2406.01,212957629,CP,3.0766835,0.0000057,-0.0000057,0
2407.01,153078576,CP,2.7029187,0.0001022,-0.0001022,0
2408.01,67630845,PC,9.4636148,0.0000410,-0.0000410,0
2409.01,321068176,FA,12.9696927,0.0020055,-0.0020055,0
241.01,77031414,KP,1.3866519,0.0000007,-0.0000007,0
2410.01,248391319,APC,0.7988525,0.0000017,-0.0000017,0
2411.01,10837041,CP,0.7827650,0.0001170,-0.0001170,0
2412.01,684936227,FA,15.2985900,0.0027400,-0.0027400,0
2413.01,206498307,FP,13.4190392,0.0039000,-0.0039000,0
2414.01,237320326,KP,1.7771109,0.0000706,-0.0000706,0
2415.01,161223358,PC,0.5153654,0.0000050,-0.0000050,0
2416.01,237922465,CP,8.2754608,0.0000149,-0.0000149,0
2417.01,49617263,FP,4.8326600,0.0000500,-0.0000500,0
2418.01,65347776,FP,25.8669600,0.0002500,-0.0002500,0
2419.01,358248442,PC,18.8812961,0.0001579,-0.0001579,0
242.01,120585579,FP,6.3403150,0.0003670,-0.0003670,0
2420.01,268532343,CP,5.8425900,0.0000200,-0.0000200,0
2421.01,70524163,CP,4.3474000,0.0000100,-0.0000100,0
2422.01,29919341,APC,18.2360300,0.0000700,-0.0000700,0
2423.01,197807043,PC,,,,0
2424.01,313891529,FP,12.3750537,0.0039816,-0.0039816,0
2425.01,248387177,PC,50.6939885,0.0002554,-0.0002554,0
2426.01,97486178,PC,4.0816500,0.0000400,-0.0000400,0
2427.01,142937186,CP,1.3061300,0.0001400,-0.0001400,0
2428.01,274193763,APC,7.5701700,0.0008100,-0.0008100,0
2429.01,420051632,PC,7.0846492,0.0000138,-0.0000138,0
243.01,149010208,APC,3.4373093,0.0000028,-0.0000028,0
2430.01,23170835,PC,1.1007100,,,0
2431.01,258804746,CP,0.2241950,0.0000004,-0.0000004,0
2432.01,347553438,PC,1.8273800,0.0011400,-0.0011400,0
2433.01,405763009,PC,,,,0
2434.01,155001079,APC,1.3808138,0.0000791,-0.0000791,0
2435.01,298164705,PC,,,,0
2436.01,154568734,PC,,,,0
2437.01,251094370,PC,5.1660127,0.0014862,-0.0014862,0
2438.01,686072378,FP,1.9426003,0.0000532,-0.0000532,0
2439.01,274194927,PC,14.3614789,0.0037923,-0.0037923,0
244.01,118327550,CP,7.3972160,0.0000144,-0.0000144,0
2440.01,129839175,APC,0.6461571,0.0000156,-0.0000156,0
2441.01,219175972,PC,12.8900899,0.0000319,-0.0000319,0
2441.02,219175972,PC,5.5514857,0.0000436,-0.0000436,0
2442.01,168871868,FP,17.1217196,0.0000328,-0.0000328,0
2443.01,318753380,CP,15.6692322,0.0021405,-0.0021405,0
2444.01,29959760,APC,1.6473887,0.0001243,-0.0001243,0
2445.01,439867639,CP,0.3711334,0.0000158,-0.0000158,0
2446.01,142868621,PC,18.6858620,0.0021040,-0.0021040,0
2447.01,1167538,CP,,,,0
2448.01,231721005,FP,9.0182016,0.0000418,-0.0000418,0
2448.02,231721005,PC,19.7580247,0.0000970,-0.0000970,0
2449.01,170729775,CP,16.6542431,0.0000283,-0.0000283,0
245.01,154618248,PC,8.7709021,0.0000097,-0.0000097,0
2450.01,408114363,PC,17.8832414,0.0021954,-0.0021954,0
2451.01,4294779,FP,0.3438892,0.0000446,-0.0000446,0
2452.01,219208037,FP,0.9776805,0.0001306,-0.0001306,0
2453.01,59128183,PC,4.4414275,0.0000088,-0.0000088,0
2454.01,67782629,PC,8.5063687,0.0035080,-0.0035080,0
2455.01,434260570,PC,4.7204890,0.0000021,-0.0000021,0
2456.01,311271011,PC,,,,0
2457.01,117799904,PC,14.1993538,0.0040069,-0.0040069,0
2458.01,449197831,CP,3.7369689,0.0009496,-0.0009496,0
2459.01,192790476,CP,19.1047019,0.0000417,-0.0000417,0
246.01,158623531,KP,7.8728937,0.0000048,-0.0000048,0
2460.01,454224694,APC,0.5154610,0.0000460,-0.0000460,0
2461.01,411839167,KP,6.1802614,0.0000066,-0.0000066,0
2462.01,248434780,PC,12.8643168,0.0044143,-0.0044143,0
2463.01,452375478,PC,10.6079445,0.0009522,-0.0009522,0
2464.01,32949762,KP,3.7684981,0.0000066,-0.0000066,0
2465.01,146523262,PC,3.7592050,0.0007472,-0.0007472,0
2466.01,293612446,KP,2.6266983,0.0000010,-0.0000010,0
2467.01,71013298,PC,1.7556616,0.0000111,-0.0000111,0
2468.01,31114545,FP,24.4232697,0.0001365,-0.0001365,0
2469.01,117843067,FP,2.3767548,0.0003986,-0.0003986,0
247.01,160148385,KP,3.4252563,0.0000011,-0.0000011,0
2470.01,298981199,PC,7.1853092,0.0000491,-0.0000491,0
2471.01,71088556,PC,6.5857043,0.0000367,-0.0000367,0
2472.01,248650906,PC,,,,0
2473.01,399868187,PC,1.2311781,0.0000015,-0.0000015,0
2474.01,449257028,PC,4.2787520,0.0027305,-0.0027305,0
2475.01,373453507,FP,15.7925628,0.0001402,-0.0001402,0
2476.01,43868600,APC,3.8865992,0.0000301,-0.0000301,0
2477.01,412054152,PC,34.7769296,0.0006345,-0.0006345,0
2478.01,262435954,PC,2.6473916,0.0008483,-0.0008483,0
2479.01,167661160,PC,36.8382429,0.0001748,-0.0001748,0
248.01,201793781,PC,5.9910569,0.0000134,-0.0000134,0
2480.01,1449756,FP,11.3543085,0.0023415,-0.0023415,0
2481.01,262258341,PC,11.9948320,0.0000954,-0.0000954,0
2482.01,117938087,PC,14.9315582,0.0002251,-0.0002251,0
2483.01,219151731,FP,1.4853364,0.0000052,-0.0000052,0
2484.01,68035559,PC,8.3272872,0.0000257,-0.0000257,0
2485.01,328934463,CP,11.2347982,0.0000537,-0.0000537,0
2486.01,369376388,PC,1.5411764,0.0000035,-0.0000035,0
2487.01,394346745,PC,3.4024655,0.0000032,-0.0000032,0
2488.01,139251123,PC,10.7668398,0.0000364,-0.0000364,0
2489.01,279327604,APC,1.4269510,0.0001724,-0.0001724,0
249.01,179985715,PC,6.6153188,0.0000158,-0.0000158,0
2490.01,77437543,PC,,,,0
2491.01,80567842,APC,5.9277700,0.0004025,-0.0004025,0
2492.01,282498590,FP,10.1004307,0.0000155,-0.0000155,0
2493.01,123664207,PC,,,,0
2494.01,282576340,PC,8.3761316,0.0000117,-0.0000117,0
2494.02,282576340,PC,2.4087648,0.0000207,-0.0000207,0
2495.01,33091590,PC,7.7953850,0.0030242,-0.0030242,0
2496.01,160328683,PC,1.5746828,0.0000266,-0.0000266,0
2497.01,97568467,CP,10.6556940,0.0000146,-0.0000146,0
2498.01,263179590,CP,3.7382381,0.0000148,-0.0000148,0
2499.01,67196573,APC,2.5574812,0.0000034,-0.0000034,0
250.01,184240683,KP,1.6284288,0.0000005,-0.0000005,0
2500.01,206785987,PC,2.9553140,0.0000073,-0.0000073,0
2501.01,134471108,PC,5.3262922,0.0000290,-0.0000290,0
2502.01,52689469,KP,3.1413825,0.0003680,-0.0003680,0
2503.01,124778445,KP,1.6751568,0.0001458,-0.0001458,0
2504.01,206906112,PC,13.5853506,0.0000488,-0.0000488,0
2505.01,443127052,PC,2.8972041,0.0000251,-0.0000251,0
2506.01,393298446,APC,14.9695925,0.0003288,-0.0003288,0
2507.01,354519019,PC,17.3051476,0.0001055,-0.0001055,0
2508.01,147430118,PC,1.6951056,0.0000147,-0.0000147,0
2509.01,143282930,APC,1.5339665,0.0000156,-0.0000156,0
251.01,224225541,CP,4.9377227,0.0000089,-0.0000089,0
2510.01,170103435,FP,1.9785151,0.0000058,-0.0000058,0
2511.01,124702477,FP,0.7951534,0.0000016,-0.0000016,0
2512.01,124491883,PC,2.3933087,0.0000779,-0.0000779,0
2513.01,59842822,PC,2.5577037,0.0000234,-0.0000234,0
2514.01,317134140,PC,6.3951381,0.0001339,-0.0001339,0
2515.01,123627908,PC,5.9016526,0.0007076,-0.0007076,0
2516.01,295947393,APC,5.4927168,0.0000319,-0.0000319,0
2517.01,48178229,FP,2.6788253,0.0000283,-0.0000283,0
2518.01,96925186,PC,6.8979432,0.0000545,-0.0000545,0
2519.01,47720259,PC,6.9551801,0.0000529,-0.0000529,0
252.01,237924601,APC,1.0021853,0.0000053,-0.0000053,0
2520.01,177414713,PC,2.0944084,0.0000579,-0.0000579,0
2521.01,72556406,APC,5.5630870,0.0000134,-0.0000134,0
2522.01,148883384,PC,2.0988541,0.0002283,-0.0002283,0
2523.01,443213925,PC,4.6410823,0.0000367,-0.0000367,0
2524.01,169249234,CP,7.1858029,0.0000122,-0.0000122,0
2525.01,149601126,CP,23.3418536,0.0008837,-0.0008837,0
2525.02,149601126,CP,49.2445599,0.0001809,-0.0001809,0
2526.01,380836882,PC,8.0113850,0.0000145,-0.0000145,0
2527.01,126572546,PC,2.3018922,0.0000110,-0.0000110,0
2528.01,83154030,PC,11.7248927,0.0000891,-0.0000891,0
2529.01,269333648,CP,,,,0
253.01,322063810,PC,3.5104148,0.0000135,-0.0000135,0
2530.01,52059926,PC,,,,0
2531.01,262843259,PC,8.1484094,0.0000091,-0.0000091,0
2532.01,20579360,PC,16.7224532,0.0000643,-0.0000643,0
2533.01,418012030,PC,6.6857865,0.0000181,-0.0000181,0
2534.01,219332978,PC,,,,0
2535.01,204698337,PC,16.4452725,0.0022944,-0.0022944,0
2536.01,20299658,PC,31.9919595,0.0043957,-0.0043957,0
2537.01,399967279,CP,94.0997954,0.0000892,-0.0000892,0
2538.01,443115574,PC,2.9103781,0.0000286,-0.0000286,0
2539.01,201508515,PC,0.9855860,0.0001270,-0.0001270,0
254.01,49687222,FA,20.1865390,0.0038070,-0.0038070,0
2540.01,354518617,PC,12.7187255,0.0000408,-0.0000408,0
2540.02,354518617,APC,22.0819969,0.0000818,-0.0000818,0
2541.01,31054498,PC,1.4118418,0.0000055,-0.0000055,0
2542.01,431971818,PC,4.1133928,0.0020746,-0.0020746,0
2543.01,270604417,CP,7.5427509,0.0000206,-0.0000206,0
2544.01,341419787,FP,21.0689935,0.0000770,-0.0000770,0
2545.01,149845414,CP,7.9940367,0.0000526,-0.0000526,0
2546.01,388089437,APC,2.1811989,0.0000054,-0.0000054,0
2547.01,444013020,KP,2.3114203,0.0000006,-0.0000006,0
2548.01,350293646,KP,8.5234958,0.0000030,-0.0000030,0
2548.02,350293646,CP,1.4468993,0.0000058,-0.0000058,0
2549.01,80711765,PC,4.8580501,0.0000054,-0.0000054,0
255.01,204317710,KP,2.8126485,0.0000069,-0.0000069,0
2550.01,294500964,FP,9.0702531,0.0000244,-0.0000244,0
2551.01,6276559,PC,5.4368410,0.0000454,-0.0000454,0
2552.01,31515092,PC,2.3701119,0.0000145,-0.0000145,0
2553.01,238542895,PC,8.3848067,0.0000111,-0.0000111,0
2554.01,144043410,FP,6.2636501,0.0010456,-0.0010456,0
2555.01,155491828,FP,16.0475029,0.0000372,-0.0000372,0
2556.01,468981993,APC,8.0149323,0.0000363,-0.0000363,0
2557.01,269400980,PC,9.8302309,0.0000342,-0.0000342,0
2558.01,283307274,PC,17.7859152,0.0000625,-0.0000625,0
2559.01,441453629,PC,4.2002507,0.0000077,-0.0000077,0
256.01,92226327,KP,24.7373412,0.0001405,-0.0001405,0
256.02,92226327,KP,3.7779418,0.0000085,-0.0000085,0
2560.01,441155146,PC,3.5511203,0.0006419,-0.0006419,0
2561.01,422385684,PC,2.7754004,0.0000029,-0.0000029,0
2562.01,420177051,PC,4.0483695,0.0000029,-0.0000029,0
2563.01,387409975,PC,5.0182311,0.0000086,-0.0000086,0
2564.01,334482103,PC,3.7257237,0.0000087,-0.0000087,0
2565.01,321086563,PC,3.9704457,0.0010998,-0.0010998,0
2566.01,284679064,PC,4.2102425,0.0000089,-0.0000089,0
2567.01,258920431,CP,5.9839451,0.0000082,-0.0000082,0
2568.01,257067559,PC,3.4843271,0.0000062,-0.0000062,0
2569.01,248655556,PC,13.1147744,0.0001045,-0.0001045,0
257.01,200723869,CP,18.3877081,0.0000293,-0.0000293,0
2570.01,239816546,CP,2.9887654,0.0000015,-0.0000015,0
2571.01,239638934,FP,6.0027375,0.0002206,-0.0002206,0
2572.01,234489133,PC,3.5985851,0.0000206,-0.0000206,0
2573.01,160037058,PC,4.5815438,0.0000088,-0.0000088,0
2574.01,159332859,PC,4.4817684,0.0000025,-0.0000025,0
2575.01,142784687,PC,3.1711207,0.0000105,-0.0000105,0
2576.01,115453244,PC,3.8229149,0.0000073,-0.0000073,0
2577.01,112316665,PC,3.7494409,0.0000104,-0.0000104,0
2578.01,104986789,PC,3.4580018,0.0001485,-0.0001485,0
2579.01,103751498,KP,3.7146478,0.0000015,-0.0000015,0
258.01,350445771,FP,3.1901569,0.0000026,-0.0000026,0
2580.01,102713734,CP,3.3978620,0.0001937,-0.0001937,0
2581.01,37862966,PC,3.5838508,0.0000064,-0.0000064,0
2582.01,21279791,PC,3.0183134,0.0000037,-0.0000037,0
2583.01,7548817,CP,4.5207400,0.0000088,-0.0000088,0
2584.01,458641144,PC,4.6965638,0.0000123,-0.0000123,0
2585.01,62530991,FP,4.0266483,0.0000176,-0.0000176,0
2586.01,458647887,PC,9.5835608,0.0000887,-0.0000887,0
2587.01,68007716,CP,5.4566563,0.0000166,-0.0000166,0
2588.01,284418751,PC,3.5871580,0.0000049,-0.0000049,0
2589.01,157698565,CP,61.6277000,0.0001314,-0.0001314,0
259.01,12862099,KP,2.4238226,0.0001365,-0.0001365,0
2590.01,234832821,PC,0.7460577,0.0000054,-0.0000054,0
2591.01,229285649,FP,8.4930270,0.0000054,-0.0000054,0
2592.01,284122875,PC,3.4559382,0.0000143,-0.0000143,0
2593.01,258983679,PC,1.4711386,0.0003985,-0.0003985,0
2594.01,229167359,PC,2.6828140,0.0000087,-0.0000087,0
2595.01,151284882,APC,3.8174210,0.0000253,-0.0000253,0
2596.01,37089434,APC,16.2709828,0.0000472,-0.0000472,0
2597.01,220139435,PC,3.6039259,0.0000277,-0.0000277,0
2598.01,12036590,FP,5.7343600,0.0000115,-0.0000115,0
2599.01,235333495,PC,4.1554362,0.0000451,-0.0000451,0
260.01,37749396,CP,13.4758478,0.0000219,-0.0000219,0
2600.01,234160911,PC,5.3376282,0.0000195,-0.0000195,0
2601.01,456844391,PC,6.0210332,0.0008054,-0.0008054,0
2602.01,191928543,APC,7.2340640,0.0007208,-0.0007208,0
2603.01,176772671,FP,1.3326579,0.0000018,-0.0000018,0
2604.01,189625051,KP,4.9088819,0.0000137,-0.0000137,0
2605.01,146776480,APC,20.6006151,0.0000359,-0.0000359,0
2606.01,355800238,PC,1.4509175,0.0000009,-0.0000009,0
2607.01,149539158,FA,2.2338786,0.0005781,-0.0005781,0
2608.01,269850928,PC,4.7246650,0.0000419,-0.0000419,0
2609.01,308883808,APC,1.1645141,0.0001696,-0.0001696,0
261.01,63898957,CP,3.3639254,0.0000156,-0.0000156,0
261.02,63898957,CP,13.0393586,0.0043165,-0.0043165,0
2610.01,268914377,FP,2.1538959,0.0001627,-0.0001627,0
2611.01,234282389,FA,0.7320175,0.0002961,-0.0002961,0
2612.01,149572298,PC,13.3572104,0.0000249,-0.0000249,0
2613.01,52315301,PC,15.2010859,0.0008081,-0.0008081,0
2614.01,263075864,PC,4.8103214,0.0000029,-0.0000029,0
2615.01,38965512,PC,2.2687617,0.0000037,-0.0000037,0
2616.01,273850708,PC,1.8531628,0.0000021,-0.0000021,0
2617.01,260537454,PC,6.3187442,0.0000035,-0.0000035,0
2618.01,231076038,PC,8.2500143,0.0000261,-0.0000261,0
2619.01,31943299,PC,12.4724734,0.0000134,-0.0000134,0
262.01,70513361,CP,11.1452784,0.0000370,-0.0000370,0
2620.01,394346647,PC,10.3558635,0.0000180,-0.0000180,0
2621.01,388202128,PC,2.4125012,0.0000044,-0.0000044,0
2622.01,382259755,PC,1.2207037,0.0000008,-0.0000008,0
2623.01,403288821,FP,0.5474737,0.0000024,-0.0000024,0
2624.01,349410350,PC,3.0235362,0.0000019,-0.0000019,0
2625.01,308396509,PC,2.1481182,0.0000011,-0.0000011,0
2626.01,300604770,PC,3.4562767,0.0000065,-0.0000065,0
2627.01,262829328,PC,1.0649771,0.0000022,-0.0000022,0
2628.01,260541432,PC,0.8715953,0.0000007,-0.0000007,0
2629.01,259901731,PC,11.4856846,0.0000362,-0.0000362,0
263.01,120916706,CP,0.5568095,0.0000089,-0.0000089,0
2630.01,391900348,PC,9.7130596,0.0000132,-0.0000132,0
2631.01,140067837,PC,6.6314357,0.0000117,-0.0000117,0
2632.01,231703293,FP,0.9071050,0.0000059,-0.0000059,0
2633.01,386131764,PC,18.1960491,0.0032317,-0.0032317,0
2634.01,318812447,PC,,,,0
2635.01,358557578,PC,7.4547813,0.0000292,-0.0000292,0
2636.01,119925436,PC,3.1054901,0.0000024,-0.0000024,0
2637.01,349408306,APC,0.1520760,0.0000018,-0.0000018,0
2638.01,458342769,PC,3.9299344,0.0000089,-0.0000089,0
2639.01,98753307,PC,15.3281169,0.0005369,-0.0005369,0
264.01,122612091,KP,2.2167400,,,0
2640.01,135036669,PC,0.9112206,0.0000803,-0.0000803,0
2641.01,162802770,CP,4.8809640,0.0000099,-0.0000099,0
2642.01,448589187,KP,3.0652926,0.0000044,-0.0000044,0
2643.01,152852327,KP,9.1720535,0.0009147,-0.0009147,0
2644.01,385332171,APC,9.7439744,0.0016644,-0.0016644,0
2645.01,372818426,PC,1.4436706,0.0000002,-0.0000002,0
2646.01,349966879,APC,0.3125737,0.0000002,-0.0000002,0
2647.01,234527228,PC,0.5136096,0.0000222,-0.0000222,0
2648.01,231833236,PC,4.7737510,0.0004928,-0.0004928,0
2649.01,230980206,PC,3.3755910,0.0003311,-0.0003311,0
265.01,159951311,KP,5.9242661,0.0000036,-0.0000036,0
2650.01,453100296,PC,2.2297350,0.0000029,-0.0000029,0
2651.01,29830212,FP,7.3164282,0.0000034,-0.0000034,0
2652.01,372852036,PC,2.4849120,0.0000033,-0.0000033,0
2653.01,149394317,APC,0.9270535,0.0000653,-0.0000653,0
2654.01,200805484,PC,2.9675990,0.0000047,-0.0000047,0
2655.01,166851829,PC,4.7277153,0.0000287,-0.0000287,0
2656.01,231065398,PC,7.7898378,0.0010879,-0.0010879,0
2657.01,160004025,PC,2.7985528,0.0000056,-0.0000056,0
2658.01,31634579,PC,8.8759249,0.0000159,-0.0000159,0
2659.01,147456499,PC,1.2558789,0.0000007,-0.0000007,0
266.01,164767175,CP,10.7510107,0.0000514,-0.0000514,0
266.02,164767175,CP,6.1913200,0.0034820,-0.0034820,0
2660.01,372817671,PC,5.0183771,0.0000234,-0.0000234,0
2661.01,144125079,PC,3.6257584,0.0000077,-0.0000077,0
2662.01,423672208,PC,3.7906870,0.0008155,-0.0008155,0
2663.01,423666115,APC,0.5822800,0.0000016,-0.0000016,0
2664.01,277871306,FP,3.9602774,0.0000040,-0.0000040,0
2665.01,186936449,PC,2.8456505,0.0000027,-0.0000027,0
2666.01,170889511,APC,,,,0
2667.01,348684813,FP,7.7517472,0.0000392,-0.0000392,0
2668.01,192076548,PC,1.1159326,0.0000028,-0.0000028,0
2669.01,348835438,CP,6.2034960,0.0000390,-0.0000390,0
267.01,166836920,KP,5.7525797,0.0000013,-0.0000013,0
2670.01,190721237,PC,12.9281223,0.0022141,-0.0022141,0
2671.01,190081497,FP,3.1630387,0.0000365,-0.0000365,0
2672.01,129372561,APC,10.7189647,0.0000565,-0.0000565,0
2673.01,1018843,PC,1.9126596,0.0000045,-0.0000045,0
2674.01,434496663,APC,7.2972359,0.0000126,-0.0000126,0
2675.01,179033846,FP,1.4768690,0.0000029,-0.0000029,0
2676.01,420016507,PC,3.4082154,0.0000072,-0.0000072,0
2677.01,398736713,PC,6.4967452,0.0006987,-0.0006987,0
2678.01,354517490,PC,3.4523955,0.0000051,-0.0000051,0
2679.01,323295908,PC,3.8539027,0.0000043,-0.0000043,0
268.01,219253008,PC,5.0661750,0.0000046,-0.0000046,0
2680.01,219366908,FP,0.6293198,0.0000012,-0.0000012,0
2681.01,209408136,PC,3.1292868,0.0000051,-0.0000051,0
2682.01,200803270,PC,2.5981987,0.0000028,-0.0000028,0
2683.01,200320748,PC,1.5292851,0.0000036,-0.0000036,0
2684.01,161568891,PC,2.4756487,0.0000106,-0.0000106,0
2685.01,161479081,PC,3.4711465,0.0000076,-0.0000076,0
2686.01,159989004,PC,3.5746058,0.0000115,-0.0000115,0
2687.01,155993822,PC,4.0944492,0.0000133,-0.0000133,0
2688.01,98728690,PC,2.1415519,0.0000177,-0.0000177,0
2689.01,92363023,PC,3.4180406,0.0000123,-0.0000123,0
269.01,220479565,CP,3.6977167,0.0000022,-0.0000022,0
2690.01,92359852,PC,4.1549988,0.0000041,-0.0000041,0
2691.01,71345362,PC,3.8821916,0.0000402,-0.0000402,0
2692.01,38399060,PC,3.6506781,0.0000077,-0.0000077,0
2693.01,30016082,PC,1.3225635,0.0000023,-0.0000023,0
2694.01,146467673,APC,1.6375324,0.0000044,-0.0000044,0
2695.01,140284353,APC,0.5566811,0.0000008,-0.0000008,0
2696.01,139445621,PC,6.4093650,0.0000111,-0.0000111,0
2697.01,139445453,PC,4.3169755,0.0000291,-0.0000291,0
2698.01,100683605,PC,3.2705630,0.0000076,-0.0000076,0
2699.01,77958378,PC,5.8259928,0.0000120,-0.0000120,0
270.01,259377017,CP,5.6605693,0.0000039,-0.0000039,0
270.02,259377017,CP,11.3795653,0.0000151,-0.0000151,0
270.03,259377017,CP,3.3601377,0.0000086,-0.0000086,0
2700.01,56096837,PC,4.6636858,0.0000072,-0.0000072,0
2701.01,44791617,PC,2.1694660,0.0000165,-0.0000165,0
2702.01,43604949,PC,1.9422802,0.0000038,-0.0000038,0
2703.01,43475220,PC,6.1735306,0.0000201,-0.0000201,0
2704.01,32677675,PC,3.6364993,0.0000028,-0.0000028,0
2705.01,169448771,PC,18.0106520,0.0001757,-0.0001757,0
2706.01,457202957,PC,1.8851834,0.0008097,-0.0008097,0
2707.01,455036659,KP,4.0072320,0.0000067,-0.0000067,0
2708.01,452810327,FP,2.3540172,0.0000065,-0.0000065,0
2709.01,452810326,PC,2.3540163,0.0000063,-0.0000063,0
271.01,259511357,APC,2.4759733,0.0000046,-0.0000046,0
2710.01,408231638,PC,10.7448417,0.0000166,-0.0000166,0
2711.01,396896334,PC,5.7604868,0.0000126,-0.0000126,0
2712.01,362026280,PC,3.0784790,0.0000135,-0.0000135,0
2713.01,332660287,FP,1.2434016,0.0000020,-0.0000020,0
2714.01,332534326,CP,2.4993895,0.0000045,-0.0000045,0
2715.01,311239796,PC,4.9640641,0.0000225,-0.0000225,0
2716.01,284859630,PC,7.5420435,0.0000270,-0.0000270,0
2717.01,269077474,FP,1.3164901,0.0000051,-0.0000051,0
2718.01,248655096,PC,2.7625084,0.0000053,-0.0000053,0
2719.01,176314383,CP,3.3759446,0.0000503,-0.0000503,0
272.01,268766053,KP,3.3098458,0.0000015,-0.0000015,0
2720.01,169448297,PC,2.1473577,0.0000137,-0.0000137,0
2721.01,167714124,PC,4.1627330,0.0000057,-0.0000057,0
2722.01,153725446,PC,0.7085480,0.0000028,-0.0000028,0
2723.01,152477897,PC,3.3843865,0.0000093,-0.0000093,0
2724.01,119290630,PC,1.4875055,0.0000005,-0.0000005,0
2725.01,100780304,APC,0.1846924,0.0000004,-0.0000004,0
2726.01,100589633,PC,3.9471513,0.0000098,-0.0000098,0
2727.01,51830822,PC,0.6711626,0.0000025,-0.0000025,0
2728.01,42763678,PC,1.7246234,0.0000036,-0.0000036,0
2729.01,39724477,PC,4.0350169,0.0000033,-0.0000033,0
273.01,279740441,FP,0.7418594,0.0000891,-0.0000891,0
